Depth,MWIN,HKLD_AVG,ONBOTTOM_TIME,MWINANN,WOB_MAX,SURF_REVS,WOB_MIN,BIT_RPM_MIN,STRATESUM,TBR,MROUT,FLOWIN,FLOWOUT,BIT_RPM_MAX,TORQUE_AVG,ROT_TIME,MRIN,FLOWOUTPC,PUMP_MAX,MUDRETDEPTH,MOTOR_RPM,TOTGAS_MAX,TORQUE_MAX,TOTGAS_AVG,HKLD_MAX,WOB_AVG,MWOUT,ECDBIT,TORQUE_MIN,MTIN,RigActivityCode,BIT_DIST,EditFlag,PIT_DRILL,MTOUT,PUMP_AVG,HKLD_MIN,BIT_RPM_AVG,PUMP_MIN,BITVELOCITY,Time
2616,0,1234721.9,0,0,162158.57,3258.37,10290.29,0,0.36666667,0,0,0.0081216667,0.020366218,0,6.462202,11217,0,0,2432471.8,0,0,0,6.462202,0,1238876,166829.6,0,0,6.462202,0,12,3231,0,54.894612,0,2427547.8,1231183,0,2423287.6,0.084861422,2013-10-25T17:31:27.000Z
2616.3,0,1235148.4,0,0,169851.57,3258.37,12040.94,0,0.36666667,0,0,0.0081216667,0.020339779,0,6.462202,11217,0,0,2436920.8,0,0,0,6.462202,0,1238876,167040.93,0,0,6.462202,0,12,3231,0,54.914998,0,2429805.6,1231183,0,2422667.7,0.087009812,2013-10-25T17:31:35.000Z
2616.6,0,1228295.8,0,0,173697.57,3258.37,14329.01,0,0.36666667,0,0,0.0081216667,0.020152007,0,6.462202,11217,0,0,2432791,0,0,0,6.462202,0,1235029,170539.43,0,0,6.462202,0,12,3231,0,54.912209,0,2422340.3,1227337,0,2407023.4,0.087009812,2013-10-25T17:31:41.000Z
2616.9,0,1227162.9,0,0,181389.57,3258.37,14283.55,0,0.36666667,0,0,0.0081216667,0.020074237,0,6.462202,11217,0,0,2433112.4,0,0,0,6.462202,0,1235029,176336.81,0,0,6.462202,0,12,3231,0,54.918195,0,2422470.7,1219645,0,2415925.7,0.088084008,2013-10-25T17:31:49.000Z
2617.2,0,1237162.6,0,0,166005.57,3258.37,12296.15,0,0.36666667,0,0,0.0081216667,0.020074635,0,6.462202,11217,0,0,2438032.1,0,0,0,6.462202,0,1246568,160456.31,0,0,6.462202,0,12,3231,0,54.923187,0,2430081.2,1223491,0,2417007.9,0.088084008,2013-10-25T17:31:55.000Z
2617.5,0,1232949.8,0,0,177543.57,3258.37,13370.09,0,0.36666667,0,0,0.0081216667,0.020054014,0,6.462202,11217,0,0,2438032.1,0,0,0,6.462202,0,1235029,168629.53,0,0,6.462202,0,12,3231,0,54.945032,0,2430094.6,1223491,0,2421143.9,0.088084008,2013-10-25T17:32:01.000Z
2617.8,0,1237573.1,0,0,173697.57,3258.37,12231.32,0,0.36666667,0,0,0.0081216667,0.020119673,0,6.462202,11217,0,0,2437565.6,0,0,0,6.462202,0,1242722,167779.39,0,0,6.462202,0,12,3231,0,54.975873,0,2428662,1227337,0,2422514.3,0.088084008,2013-10-25T17:32:10.000Z
2618.1,0,1233137.9,0,0,166005.57,3258.37,12632.3,0,0.36666667,0,0,0.0081216667,0.020235564,0,6.462202,11217,0,0,2446217,0,0,0,6.462202,0,1242722,164019.61,0,0,6.462202,0,12,3231,0,54.982953,0,2435083.9,1227337,0,2422514.3,0.088084008,2013-10-25T17:32:15.000Z
2618.4,0,1239884,0,0,173697.57,3258.37,13005.6,0,0.36666667,0,0,0.0081216667,0.022027719,0,6.462202,11217,0,0,2446217,0,0,0,6.462202,0,1242722,161785.33,0,0,6.462202,0,12,3231,0,54.986639,0,2430217.5,1227337,0,2418994,0.087009812,2013-10-25T17:32:23.000Z
2618.7,0,1224332.5,0,0,181389.57,3258.37,14711.89,0,0.36666667,0,0,0.0081216667,0.020298614,0,6.462202,11217,0,0,2447017.2,0,0,0,6.462202,0,1227337,176642.23,0,0,6.462202,0,12,3231,0,54.992631,0,2439422.8,1219645,0,2418994,0.087009812,2013-10-25T17:32:29.000Z
2619,0,1237867.3,0,0,181389.57,3258.37,14122.49,0,0.36666667,0,0,0.0081216667,0.01995701,0,6.462202,11217,0,0,2448615.7,0,0,0,6.462202,0,1242722,164073.2,0,0,6.462202,0,12,3231,0,55.014366,0,2439965.4,1227337,0,2434142.8,0.088084008,2013-10-25T17:32:38.000Z
2619.3,0,1234037.9,0,0,169851.57,3258.37,15393.6,0,0.36666667,0,0,0.0081216667,0.01997034,0,6.462202,11217,0,0,2455668.6,0,0,0,6.462202,0,1231183,167383.65,0,0,6.462202,0,12,3231,0,55.018235,0,2448279.5,1231183,0,2434142.8,0.087009812,2013-10-25T17:32:43.000Z
2619.6,0,1222444.4,0,0,185235.57,3258.37,14123.82,0,0.36666667,0,0,0.0081216667,0.020029275,0,6.462202,11217,0,0,2455202.2,0,0,0,6.462202,0,1231183,174230.86,0,0,6.462202,0,12,3231,0,55.028467,0,2441636.8,1215799,0,2426519.7,0.088084008,2013-10-25T17:32:50.000Z
2619.9,0,1229171.1,0,0,185235.57,3258.37,14123.82,0,0.36666667,0,0,0.0081216667,0.020006566,0,6.462202,11217,0,0,2455330.7,0,0,0,6.462202,0,1242722,174780.53,0,0,6.462202,0,12,3231,0,55.04839,0,2450160.5,1215799,0,2426519.7,0.088084008,2013-10-25T17:32:58.000Z
2620.2,0,1224188.2,0,0,177543.57,3258.37,15717.62,0,0.36666667,0,0,0.0081216667,0.019923627,0,6.462202,11217,0,0,2461888.2,0,0,0,6.462202,0,1223491,177204.43,0,0,6.462202,0,12,3231,0,55.051835,0,2450614.9,1223491,0,2434928.5,0.088084008,2013-10-25T17:33:04.000Z
2620.5,0,1233361.3,0,0,177543.57,3258.37,12935.7,0,0.36666667,0,0,0.0081216667,0.020030865,0,6.462202,11217,0,0,2462827.3,0,0,0,6.462202,0,1246568,174225.15,0,0,6.462202,0,12,3231,0,55.091635,0,2449602.9,1223491,0,2434928.5,0.087009812,2013-10-25T17:33:12.000Z
2620.8,0,1236132.9,0,0,173697.57,3258.37,15367.87,0,0.36666667,0,0,0.0081216667,0.020051607,0,6.462202,11217,0,0,2459806.7,0,0,0,6.462202,0,1246568,161298.81,0,0,6.462202,0,12,3231,0,55.084922,0,2454303.5,1231183,0,2442433.4,0.087009812,2013-10-25T17:33:18.000Z
2621.1,0,1226350.9,0,0,181389.57,,13209.76,0,0.36666667,0,0,0.0081216667,0.020052587,0,6.462202,11217,0,0,2453587.2,0,0,0,6.462202,0,1235029,171005.19,0,0,6.462202,0,12,3231,0,55.08873,0,2452040.9,1219645,0,2445487.2,0.087009812,2013-10-25T17:33:24.000Z
2621.4,0,1225175,0,0,181389.57,3258.37,11947.44,0,0.36666667,0,0,0.0081216667,0.019982753,0,6.462202,11217,0,0,2460843.3,0,0,0,6.462202,0,1227337,178731.04,0,0,6.462202,0,12,3231,0,55.086524,0,2456678.1,1219645,0,2446820.3,0.088084008,2013-10-25T17:33:32.000Z
2621.7,0,1227002.8,0,0,177543.57,3258.37,13831.37,0,0.36666667,0,0,0.0081216667,0.020044955,0,6.462202,11217,0,0,2460843.3,0,0,0,6.462202,0,1235029,173075.97,0,0,6.462202,0,12,3231,0,55.093788,0,2452969.3,1223491,0,2449397.3,0.088084008,2013-10-25T17:33:37.000Z
2622,0,1220300.1,0,0,200619.57,3258.37,13831.37,0,0.36666667,0,0,0.0081216667,0.019928834,0,6.462202,11217,0,0,2461295.3,0,0,0,6.462202,0,1242722,186399.68,0,0,6.462202,0,12,3231,0,55.106947,0,2453987.3,1200415,0,2444096.1,0.087009812,2013-10-25T17:33:46.000Z
2622.3,0,1232050.6,0,0,169851.57,3258.37,15110.57,0,0.36666667,0,0,0.0081216667,0.01994854,0,6.462202,11217,0,0,2471632.2,0,0,0,6.462202,0,1242722,167269.04,0,0,6.462202,0,12,3231,0,55.114761,0,2459521.6,1231183,0,2446884.6,0.087009812,2013-10-25T17:33:52.000Z
2622.6,0,1231025.4,0,0,169851.57,3258.37,13435.35,0,0.36666667,0,0,0.0081216667,0.020078723,0,6.462202,11217,0,0,2471632.2,0,0,0,6.462202,0,1235029,169150.04,0,0,6.462202,0,12,3231,0,55.126207,0,2460070.8,1231183,0,2454648.6,0.088084008,2013-10-25T17:34:00.000Z
2622.9,0,1227789.7,0,0,173697.57,3258.37,13435.35,0,0.36666667,0,0,0.0081216667,0.020007102,0,6.462202,11217,0,0,2462491.5,0,0,0,6.462202,0,1227337,172037.71,0,0,6.462202,0,12,3231,0,55.14156,0,2459030,1227337,0,2457323,0.088084008,2013-10-25T17:34:06.000Z
2623.2,0,1236214.8,0,0,173697.57,3258.37,14896.56,0,0.36666667,0,0,0.0081216667,0.020032372,0,6.462202,11217,0,0,2471418.6,0,0,0,6.462202,0,1246568,162446.6,0,0,6.462202,0,12,3231,0,55.146781,0,2464797.6,1219645,0,2455455.1,0.087009812,2013-10-25T17:34:12.000Z
2623.5,0,1208622,0,0,192927.57,3258.37,17628.69,0,0.36666667,0,0,0.0081216667,0.019861895,0,6.462202,11217,0,0,2472361.9,0,0,0,6.462202,0,1219645,189522.37,0,0,6.462202,0,12,3231,0,55.166306,0,2461489.1,1208107,0,2454393.6,0.085935617,2013-10-25T17:34:20.000Z
2623.8,0,1221394.9,0,0,192927.57,3258.37,19193.03,0,0.36666667,0,0,0.0081216667,0.021090844,0,6.462202,11217,0,0,2458131.6,0,0,0,6.462202,0,1223491,183640.81,0,0,6.462202,0,12,3231,0,55.158507,0,2438514,1208107,0,2425282,0.077342055,2013-10-25T17:34:28.000Z
2624.1,0,1325719.6,0,0,96922.569,3491.89,4480.949,0.99098417,1.1166667,0,0,0.024734167,0.029449788,0.99098417,14168.888,11670,0,0,6551555.2,0,0,0,17268.26,0,1342720,78246.266,0,0,12670.61,0,112,3231,0,53.516956,0,6533760.8,1315798,0.99098438,6515326.3,0.09507596,2013-10-25T18:08:43.000Z
2624.4,0,1294667.4,0,0,123845.57,3497.89,21745.59,0.99098417,1.1166667,0,0,0.024734167,0.028528015,1.0185115,14794.746,11676,0,0,6555566.8,0,0,0,15378.72,0,1315798,109139.65,0,0,12670.61,0,112,3231,0,53.502247,0,6544311.3,1288875,0.99981199,6533636.7,0.09507596,2013-10-25T18:08:49.000Z
2624.7,0,1301900.1,0,0,123845.57,3505.94,41352.25,0.99291117,1.1166667,0,0,0.024734167,0.028362148,1.0185115,15061.717,11684,0,0,6552421.8,0,0,0,16027.74,0,1304260,115947.35,0,0,14000.97,0,112,3231,0,53.493426,0,6538118.6,1288875,1.0075306,6515398.9,0.07809811,2013-10-25T18:08:57.000Z
2625,0,1310870.9,0,0,112307.57,3515.87,33374.01,0.99291117,1.1166667,0,0,0.024734167,0.028317304,0.99291117,12781.758,11694,0,0,6542679.9,0,0,0,15082.04,0,1315798,103616.01,0,0,8922.165,0,112,3231,0,53.476606,0,6522244.4,1304260,0.99443081,6504674.3,0.053763191,2013-10-25T18:09:07.000Z
2625.3,0,1307940.9,0,0,104614.57,3527.78,33374.01,0.99291117,1.1166667,0,0,0.024734167,0.028716358,0.99291117,12085.94,11706,0,0,6527626.5,0,0,0,16620.63,0,1319644,101983.67,0,0,4956.71,0,112,3231,0,53.438049,0,6515431.6,1292721,0.99294013,6504674.3,0.048669836,2013-10-25T18:09:19.000Z
2625.6,0,1334825.4,0,0,89230.569,3597.9,-64612.37,0.99153467,1.1166667,0,0,0.024734167,0.02758808,1.0286967,13973.671,11776,0,0,6455624.8,0,0,0,15611.46,0,1423489,61843.112,0,0,13421.28,0,112,3231,0,53.548749,0,6451878.6,1323490,0.99653643,6361255.5,-0.061686188,2013-10-25T18:10:29.000Z
2625.9,0,1325272.5,0,0,112307.57,3567.77,8038.4,0.99263583,1.1166667,0,0,0.024734167,0.027541581,1.0201632,14026.229,11746,0,0,6489224.9,0,0,0,16729.54,0,1342720,90327.982,0,0,11268.69,0,112,3231,0,53.491116,0,6460877.8,1300413,1.0045897,6431441.1,0.020939348,2013-10-25T18:09:59.000Z
2626.2,0,1208663,0,0,73846.569,3619.94,-275207.4,0,0.36666223,0,0,0.0081215685,0.020021718,0,3.7942885,11995,0,0,2269355.7,0,0,0,3.9029,0,1604256,190148.46,0,0,3.9029,0,112,3231,0,55.564256,0,2345694.2,1338874,-6.0001672E-06,2252536,-0.10752638,2013-10-25T18:14:39.000Z
2626.5,0,1242746.2,0,0,166152.57,3619.94,9858.025,0,0.3729088,0,0,0.0082599299,0.02003638,0,156.80225,11919,0,0,2373493.8,0,0,0,3.9029,0,1288875,172241.08,0,0,3.9029,0,112,3231,0,55.37792,0,2389216.9,1246568,0.0084468203,2313668,0.039049055,2013-10-25T18:13:23.000Z
2626.8,0,1208663,0,0,231536.57,3619.94,-45326.9,0,0.36666223,0,0,0.0081215685,0.020021718,0,3.7942885,11983,0,0,2332278.9,0,0,0,3.9029,0,1338874,190148.46,0,0,3.9029,0,112,3231,0,55.564256,0,2345694.2,1181184,-6.0001672E-06,2269355.7,-0.0679114,2013-10-25T18:14:27.000Z
2627.1,0,1247852.8,0,0,166152.57,3619.94,9379.188,0,0.36663113,0,0,0.0081208794,0.020004602,0,3.0323311,11939,0,0,2375857.3,0,0,0,3.9029,0,1254260,163108.14,0,0,3.9029,0,112,3231,0,55.542394,0,2354881.7,1246568,-4.8093983E-05,2342416.8,0.06451583,2013-10-25T18:13:43.000Z
2627.4,0,1323605.3,0,0,96922.569,3790.63,8302.514,0.99291117,1.1,0,0,0.024365,0.026038949,1.011905,16537.961,12255,0,0,6419286,0,0,0,19643.45,0,1335028,89046.699,0,0,14429.52,0,112,3231,0,53.991418,0,6408555.1,1315798,0.99524045,6389537.9,0.038483127,2013-10-25T18:18:59.000Z
2627.7,0,1316989,0,0,108460.57,3806.59,22652.47,0.97309133,1.1,0,0,0.024365,0.025894867,1.0143825,13217.988,12271,0,0,6413325.6,0,0,0,15186.23,0,1335028,83826.296,0,0,11163.14,0,112,3231,0,53.998543,0,6402778.2,1304260,0.9972833,6382663.2,0.039614983,2013-10-25T18:19:15.000Z
2628,0,1312683.6,0,0,108460.57,3822.45,34210.08,0.97088917,1.1,0,0,0.024365,0.026265731,0.99869183,14287.341,12287,0,0,6412077.6,0,0,0,16443.45,0,1319644,91011.143,0,0,12152.85,0,112,3231,0,53.991957,0,6394703.7,1304260,0.99077429,6375498.3,0.039614983,2013-10-25T18:19:31.000Z
2628.3,0,1304366.5,0,0,119999.57,3836.42,34210.08,0.99401217,1.1,0,0,0.024365,0.026263138,1.0201632,14345.397,12301,0,0,6410514.4,0,0,0,16366.92,0,1311952,105469.37,0,0,12248.53,0,112,3231,0,54.018756,0,6391945.2,1292721,0.99782147,6370727.9,0.037917198,2013-10-25T18:19:45.000Z
2628.6,0,1336855.3,0,0,93076.569,4228.98,1017.328,1.3125035,1.4619066,0,0,0.03238123,0.036274148,1.3595753,13658.953,12645,0,0,9377612.2,0,0,0,21265,0,1335028,76216.635,0,0,7427.724,0,112,3231,0,53.416903,0,9206646.9,1319644,1.3225913,9345824.1,0.039614983,2013-10-25T18:25:29.000Z
2628.9,0,1311153.1,0,0,112307.57,4277.16,1465.47,1.3125035,1.4978368,0,0,0.033177086,0.037036611,1.3504913,15815.08,12681,0,0,9356011.7,0,0,0,22240.4,0,1338874,91807.034,0,0,6554.926,0,112,3231,0,53.297547,0,9336803.2,1288875,1.3376229,9321414.4,0.019807492,2013-10-25T18:26:05.000Z
2629.2,0,1269269.1,0,0,143075.57,4511.68,-52190.66,1.316082,1.5,0,0,0.033225,0.037090608,1.3631538,16279.337,12857,0,0,9316984,0,0,0,20349.59,0,1408104,132171.51,0,0,11816.2,0,112,3231,0,53.306746,0,9326980.9,1269645,1.3360043,9193849.3,-0.083191465,2013-10-25T18:29:01.000Z
2629.5,0,1287721.1,0,0,146922.57,4399.87,34839.03,1.3147057,1.4999998,0,0,0.033224996,0.036728361,1.3524182,18194.657,12773,0,0,9328214.5,0,0,0,20695.86,0,1300413,122869.7,0,0,12324.65,0,112,3231,0,53.285196,0,9317432,1265798,1.334138,9303896,0.0090548533,2013-10-25T18:27:37.000Z
2629.8,0,1296561.5,0,0,143075.57,4540.78,-15900.99,0,0.16256344,0,0,0.0036007801,0.016291817,0,5535.548,12885,0,0,1671140.5,0,0,0,6730.563,0,1338874,110663.04,0,0,5106.441,0,12,3231,0,56.923898,0,1434044.7,1269645,-0.039704873,1649210.3,0.042444625,2013-10-25T18:33:09.000Z
2630.1,0,1135898,0,0,331535.57,4540.78,-88393.04,0,0.19999963,0,0,0.0044299918,0.016980181,0,2595.0222,12885,0,0,1645526.3,0,0,0,2612.262,0,1288875,263655.6,0,0,2062.935,0,12,3231,0,56.957875,0,1649696.9,1081185,-3.9347289E-07,1584827.6,-0.048669836,2013-10-25T18:36:51.000Z
2630.4,0,1213295.7,0,0,243074.57,4540.78,7891.49,0,0.19995914,0,0,0.0044290951,0.017176396,0,3369.1264,12885,0,0,1659810.5,0,0,0,4014.729,0,1242722,190494.42,0,0,2516.02,0,12,3231,0,56.864852,0,1652998.6,1169646,-4.3330723E-05,1625775,0.0028296417,2013-10-25T18:34:53.000Z
2630.7,0,1289793.6,0,0,139229.57,4734.76,28390.18,1.3235145,1.5000217,0,0,0.033225481,0.036606909,1.3537945,16467.06,13036,0,0,9203570.5,0,0,0,21236.26,0,1308106,111167.44,0,0,13942.71,0,112,3231,0,54.824144,0,9190618.5,1273491,1.3334703,9176339.2,0.019241563,2013-10-25T19:01:08.000Z
2631,0,1289761.6,0,0,135383.57,4769.42,36289.1,1.3235145,1.5000012,0,0,0.033225027,0.036247258,1.3537945,15204.805,13060,0,0,9192435.4,0,0,0,17795.63,0,1308106,123996.25,0,0,6781.415,0,112,3231,0,54.775013,0,9181683.5,1277337,1.3328271,9168081.7,0.027730488,2013-10-25T19:01:32.000Z
2631.3,0,1290387.9,0,0,139229.57,4793.7,39286.92,1.3279188,1.4999999,0,0,0.033224997,0.036388384,1.3598505,14514.456,13078,0,0,9205328.6,0,0,0,18737.01,0,1338874,105615.31,0,0,6488.022,0,112,3231,0,54.747951,0,9190171.9,1273491,1.3477322,9174133.3,0.03735127,2013-10-25T19:01:50.000Z
2631.6,0,1291746.6,0,0,139229.57,4831.13,21474.36,1.3325985,1.5,0,0,0.033225,0.036453424,1.3626033,16908.077,13106,0,0,9211614.4,0,0,0,21428.08,0,1319644,107792.84,0,0,6051.226,0,112,3231,0,54.752998,0,9181376.1,1273491,1.3368565,9158020.6,0.016411922,2013-10-25T19:02:18.000Z
2631.9,0,1289628.2,0,0,127691.57,4855.17,35055.34,1.314981,1.5,0,0,0.033225,0.036260379,1.3626033,15178.307,13124,0,0,9201758.5,0,0,0,17928.75,0,1308106,101840.54,0,0,13376.24,0,112,3231,0,54.737756,0,9187599.6,1273491,1.3350723,9163101.9,0.034521628,2013-10-25T19:02:36.000Z
2632.2,0,1289383.3,0,0,143075.57,4887.24,39190.58,1.3144303,1.5,0,0,0.033225,0.036852083,1.350216,14003.016,13148,0,0,9200012.9,0,0,0,18281.85,0,1311952,114334.85,0,0,6686.29,0,112,3231,0,54.747161,0,9187511.1,1269645,1.3414995,9177527.2,0.019241563,2013-10-25T19:03:00.000Z
2632.5,0,1294810.2,0,0,131537.57,4921.95,33219.47,1.3325985,1.5,0,0,0.033225,0.035891097,1.354345,14333.781,13174,0,0,9200012.9,0,0,0,19573.56,0,1304260,107222.41,0,0,9314.248,0,112,3231,0,54.749227,0,9183565,1281183,1.3348382,9165958.8,0.040180912,2013-10-25T19:03:26.000Z
2632.8,0,1291379.4,0,0,143075.57,4956.43,23964.27,1.2973635,1.5,0,0,0.033225,0.036476252,1.354345,15892.595,13200,0,0,9192136.9,0,0,0,20051.29,0,1319644,117421.31,0,0,12269.96,0,112,3231,0,54.750991,0,9180378.5,1269645,1.32758,9166701,0.020939348,2013-10-25T19:03:52.000Z
2633.1,0,1299539.3,0,0,127691.57,4993.44,32974.27,1.3125035,1.5,0,0,0.033225,0.036735092,1.3331492,14443.059,13228,0,0,9184994.8,0,0,0,19055.91,0,1323490,111001.86,0,0,6726.224,0,112,3231,0,54.718729,0,9167902,1285029,1.3205899,9153700,0.022637133,2013-10-25T19:04:20.000Z
2633.4,0,1291144.5,0,0,154614.57,5033.46,16103.56,1.3141552,1.5,0,0,0.033225,0.035985776,1.3403062,14889.397,13259,0,0,9199316.3,0,0,0,18389.18,0,1319644,121983.2,0,0,6235.11,0,112,3231,0,54.756325,0,9172777.5,1258106,1.3379651,9153824.4,0.04414241,2013-10-25T19:04:50.000Z
2633.7,0,1297984.1,0,0,154614.57,5070.79,19584.45,1.3114025,1.5,0,0,0.033225,0.036363461,1.3648055,15810.772,13287,0,0,9193484.5,0,0,0,20865.66,0,1327336,107200.62,0,0,8366.187,0,112,3231,0,54.764298,0,9180088.1,1277337,1.3291799,9144461.9,0.022071205,2013-10-25T19:05:18.000Z
2634,0,1300812.2,0,0,135383.57,5140.5,19584.45,1.3056217,1.5,0,0,0.033225,0.036229799,1.3837993,16278.71,13339,0,0,9194239.1,0,0,0,20638.53,0,1311952,99596.379,0,0,11776.68,0,112,3231,0,54.749853,0,9156043.5,1277337,1.3432561,9126182.7,0.011318567,2013-10-25T19:06:10.000Z
2634.3,0,1301832,0,0,123845.57,5212.77,27559.54,1.3155315,1.5,0,0,0.033225,0.036084118,1.3642548,17426.855,13393,0,0,9140817.3,0,0,0,20978.66,0,1319644,111060.23,0,0,11944.49,0,112,3231,0,54.761721,0,9128052.6,1288875,1.3383197,9107768.6,0.010752638,2013-10-25T19:07:04.000Z
2634.6,0,1307415.4,0,0,116153.57,5285.04,24250.04,1.3144303,1.5,0,0,0.033225,0.036319125,1.3615022,17481.374,13447,0,0,9131029.8,0,0,0,20560.82,0,1319644,105595.46,0,0,11307.93,0,112,3231,0,54.752098,0,9109033.4,1296567,1.3381559,9080651.4,0.011318567,2013-10-25T19:07:58.000Z
2634.9,0,1305331.8,0,0,123845.57,5359.26,24289,1.3094755,1.5,0,0,0.033225,0.036613239,1.3397555,18056.308,13503,0,0,9108490.1,0,0,0,22219.51,0,1319644,104373.25,0,0,13271.05,0,112,3231,0,54.753779,0,9091989,1288875,1.3246582,9078642.5,0.010752638,2013-10-25T19:08:54.000Z
2635.2,0,1302228.2,0,0,123845.57,5431.44,29290.23,1.3144303,1.5,0,0,0.033225,0.036315407,1.3661818,17518.618,13557,0,0,9098269.3,0,0,0,22537.93,0,1319644,109729.91,0,0,10223.92,0,112,3231,0,54.762916,0,9075589.1,1288875,1.3366811,9044119.8,0.011318567,2013-10-25T19:09:48.000Z
2635.5,0,1299886.6,0,0,123845.57,5503.52,30490.76,1.314981,1.5,0,0,0.033225,0.03613623,1.363429,17512.615,13611,0,0,9073372.4,0,0,0,22873.82,0,1311952,109961.92,0,0,12318.69,0,112,3231,0,54.734421,0,9052429.6,1288875,1.3348681,9036098.7,0.010752638,2013-10-25T19:10:42.000Z
2635.8,0,1303351.7,0,0,119999.57,5575.94,29080.15,1.3125035,1.5,0,0,0.033225,0.036581478,1.3650808,16570.939,13665,0,0,9051355.2,0,0,0,21446.15,0,1315798,110057.61,0,0,8952.454,0,112,3231,0,54.722473,0,9032736.9,1292721,1.3407335,9011647.5,0.011318567,2013-10-25T19:11:36.000Z
2636.1,0,1302727,0,0,116153.57,5648.09,28743.8,1.3127787,1.5,0,0,0.033225,0.036360261,1.3656312,17265.037,13719,0,0,9040962.4,0,0,0,22301.18,0,1311952,109818.77,0,0,12381.06,0,112,3231,0,54.736931,0,9019623,1296567,1.3364389,8999200.1,0.010752638,2013-10-25T19:12:30.000Z
2636.4,0,1288768.9,0,0,112307.57,5915.68,-54502.69,1.3287447,1.5,0,0,0.033225,0.035918746,1.3499407,19246.114,13919,0,0,8981356.2,0,0,0,22285.95,0,1392720,115538.59,0,0,11474.53,0,112,3231,0,54.780211,0,8981000.3,1300413,1.3346538,8888703.6,-0.055460976,2013-10-25T19:15:51.000Z
2636.7,0,1303121.1,0,0,119999.57,5792.71,32402.89,1.3138798,1.5,0,0,0.033225,0.036507465,1.3604012,17616.403,13827,0,0,9005465.3,0,0,0,22181.49,0,1311952,109134.16,0,0,11216.33,0,112,3231,0,54.759543,0,8984892.1,1292721,1.3418706,8970698,0.011318567,2013-10-25T19:14:18.000Z
2637,0,1265556.1,0,0,154614.57,9372.84,10787.26,0,0.2,0,0,0.00443,0.016473092,0,7.74283,16586,0,0,1537621.2,0,0,0,7.74283,0,1273491,147821.79,0,0,7.74283,0,12,3231,0,59.24173,0,1527971.3,1258106,-6.6912599E-20,1520270.7,0.046406123,2013-10-25T20:03:42.000Z
2637.3,0,1263122.7,0,0,154614.57,9372.84,17862.44,0,0.2,0,0,0.00443,0.016541258,0,7.74283,16586,0,0,1538100.1,0,0,0,7.74283,0,1273491,148122.02,0,0,7.74283,0,12,3231,0,59.275583,0,1529164.8,1258106,2.5115827E-21,1524419.1,0.051499478,2013-10-25T20:03:54.000Z
